,count,date,total_stories,ratio,query,query_name
86,46593,2020-03-01 00:00:00,16081727,0.002897263459328715,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
87,44200,2020-04-01 00:00:00,16597948,0.0026629797852120033,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
88,39318,2020-05-01 00:00:00,17346887,0.0022665738238797544,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
89,41507,2020-06-01 00:00:00,17140704,0.002421545812820757,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
90,35973,2020-07-01 00:00:00,17242378,0.0020863131523969607,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
91,38051,2020-08-01 00:00:00,17721748,0.0021471358242990475,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
92,54087,2020-09-01 00:00:00,24340612,0.002222088746166284,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
93,74675,2020-10-01 00:00:00,27668313,0.0026989357826044543,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
94,64277,2020-11-01 00:00:00,26083268,0.0024643001022724605,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
95,44765,2020-12-01 00:00:00,25378123,0.0017639208384323773,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
96,62298,2021-01-01 00:00:00,24791507,0.0025128766879722155,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
97,51929,2021-02-01 00:00:00,25622587,0.0020266884058194436,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
98,40193,2021-03-01 00:00:00,25414507,0.001581498315115851,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
99,27097,2021-04-01 00:00:00,21267809,0.0012740851678703716,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
100,39579,2021-05-01 00:00:00,26967066,0.0014676791312781302,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
101,34459,2021-06-01 00:00:00,28610235,0.0012044291142662756,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
102,51738,2021-07-01 00:00:00,28394780,0.0018220954696602685,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
103,33654,2021-08-01 00:00:00,21266591,0.0015824821194896728,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
104,44565,2021-09-01 00:00:00,28896783,0.0015422131937662404,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
105,30519,2021-10-01 00:00:00,14001608,0.0021796782198158955,"(""fake news"" OR ""misinformation"" OR ""disinformation"") AND (""social media"" OR ""social networks"" OR Facebook OR Instagram OR Twitter OR Tiktok)",social_media
